,fpos1,fpos2,fvel1,fvel2,facc1,facc2,spos1,spos2,svel1,svel2,sacc1,sacc2
4405,-0.33086138491922856,1.9060836339729637,-0.8143466714612532,1.0537384049594818,-0.6482805690270081,0.18239047282660933,-0.3113852741825568,1.8479486517009183,-0.7554202742065073,0.9056165258814273,-0.6050133584000843,0.0008080867420134363
4406,-0.33485936105451813,1.9065364027648006,-0.8218531353280475,1.0526258567513274,-0.6556691916016333,0.18099537841812846,-0.3121409970465594,1.8488542686365312,-0.7560254537987172,0.905617345344848,-0.6051795922100368,0.0008194634207012441
4407,-0.3384045596104515,1.9121818263019839,-0.8283753334523861,1.062701481421007,-0.6619894578162745,0.19165529196035694,-0.3128973251735351,1.8497598863974223,-0.7566308001527474,0.9056181764378572,-0.6053463540302094,0.0008310930094467817
4408,-0.333508703651164,1.9187657952798813,-0.8167042007416695,1.0747880696852554,-0.6487024573837067,0.20447021241508206,-0.3136542587305099,1.8506655049953473,-0.7572363137968683,0.9056190194125365,-0.6055136441209679,0.0008429746794202664
4409,-0.3349027134379807,1.9187561885672004,-0.8185959641227736,1.072656075931611,-0.6500416593911357,0.20195304115346174,-0.3144117978850381,1.8515711244423136,-0.7578419952595401,0.9056198745200861,-0.6056814626718685,0.0008551075495617511
4410,-0.33612030082807487,1.9116903488305264,-0.8201049013119545,1.0553240599430491,-0.6509669832960839,0.18306296648304274,-0.3151699428052026,1.8524767447505792,-0.7584478450694452,0.9056207420107016,-0.605849809904959,0.0008674906151617257
4411,-0.3338707602880117,1.9125945259244754,-0.8141418568640191,1.0551812914356722,-0.6438414373694796,0.18271193486547418,-0.3159286936596152,1.8533823659326514,-0.7590538637555451,0.9056216221335153,-0.6060186860998806,0.000880122813367662
4412,-0.3409623813830662,1.909970834041642,-0.8283093403746831,1.0474379634465765,-0.6584110039965323,0.1741728914528369,-0.3166880506174165,1.8542879880012866,-0.759660051847068,0.905622515136697,-0.6061880915229044,0.0008930031818143447
4413,-0.3393276596393777,1.9116968040311326,-0.8236606355455369,1.0490737925545845,-0.6526934365453286,0.17574759196275158,-0.31744801384827687,1.8551936109694886,-0.7602664098735372,0.9056234212675451,-0.606358026469292,0.0009061308482166408
4414,-0.3353458777469088,1.9108250442432155,-0.8139596788311477,1.045111066319918,-0.6415390425382035,0.17128905154681578,-0.31820858352239606,1.8560992348505088,-0.7608729383647324,0.9056243407725243,-0.6065284911950531,0.0009195049788981446
4415,-0.343108274057261,1.90368106509087,-0.8295703848397922,1.027639422633202,-0.6576659054011368,0.15228163734573497,-0.31896975981050374,1.8570048596578437,-0.7614796378506421,0.9056252738972937,-0.6066994859097247,0.0009331247693210309
4416,-0.35220854113511774,1.9113152621305887,-0.8480459041844703,1.0420248460950885,-0.6768617581028096,0.16761554358068198,-0.31973154288385985,1.8579104854052357,-0.7620865088615474,0.9056262208867178,-0.6068710109050719,0.0009469894237745802
4417,-0.36672850406233864,1.9134189202737977,-0.8781770989622202,1.044479485917918,-0.7085940167764928,0.1700794406912943,-0.32049393291425465,1.8588161121066715,-0.7626935519279934,0.9056271819849764,-0.6070430664459876,0.0009610982585570027
4418,-0.3669142021443082,1.9201630043328715,-0.8773930385800374,1.0569287279387216,-0.706985925019946,0.18330823640994476,-0.32125693007400885,1.8597217397763817,-0.7633007675806117,0.9056281574355799,-0.6072156526182972,0.0009754506032903509
4419,-0.3700012691650706,1.9167329441924892,-0.8828598298991517,1.0474449778290678,-0.7121138365666649,0.17289356269721431,-0.32202053453597407,1.8606273684288401,-0.7639081563498616,0.9056291474812734,-0.6073887692497946,0.0009900456933974733
4420,-0.3785513006362134,1.920829211952153,-0.900089487518511,1.0541861311004492,-0.7299087780288647,0.1799697841113402,-0.32278474647353195,1.8615329980787627,-0.7645157187658749,0.9056301523639535,-0.6075624160133801,0.001004882680253838
4421,-0.38097240539791316,1.9226276206750568,-0.9040955161380878,1.0559692752412912,-0.7334382573869742,0.1816969403428588,-0.32354956606059415,1.862438628741107,-0.7651234553584348,0.9056311723246493,-0.6077365925597112,0.0010199606953669171
4422,-0.37833522680082327,1.9257737093470164,-0.8971987721550191,1.0606537717216642,-0.7252179975218227,0.18654796239885651,-0.32431499347160186,1.8633442604310713,-0.765731366656855,0.9056322076035307,-0.6079112984198879,0.0010352788811300861
4423,-0.37694784648792745,1.928058282579485,-0.8930012661283069,1.0634769552650787,-0.719914579062536,0.18938849982121317,-0.3250810288815252,1.864249893164093,-0.766339453189868,0.9056332584398605,-0.6080865330129568,0.001050836330040078
4424,-0.38135325702558365,1.9303377102335857,-0.9012876094045648,1.0662858080552948,-0.7280661464227614,0.1922105365396421,-0.32584767246586294,1.865155526955849,-0.766947715485644,0.9056343250719565,-0.6082622957757965,0.0010666320956422282
4425,-0.377387445280058,1.93112624202989,-0.8915291165839423,1.065879412828655,-0.7167686307385068,0.19156563881680874,-0.32661492440064166,1.8660611618222538,-0.7675561540718513,0.9056354077371432,-0.6084385862074637,0.0010826651867929804
4426,-0.38262142940172944,1.9323956972275542,-0.9016005830483035,1.0665093597611857,-0.7268467498290769,0.1920379211891209,-0.32738278486241545,1.8669667977794582,-0.7681647694756388,0.9056365066717208,-0.6086154037874386,0.0010989345776496462
4427,-0.3749886025220774,1.9391693214182644,-0.8839399107291352,1.078996709733168,-0.707037290087382,0.2052840523375277,-0.328151254028265,1.8678724348438496,-0.7687735622236442,0.9056376221109457,-0.6087927480055814,0.0011154392249919376
4428,-0.37256004378348895,1.941126810208494,-0.8775096755238081,1.0810944129040176,-0.6993480831875167,0.20732281464523697,-0.3289203320757978,1.8687780730320496,-0.7693825328419966,0.9056387542890255,-0.6089706183525374,0.0011321780799385395
4429,-0.37227675926784143,1.9428374675330413,-0.875707433080425,1.082657854753029,-0.6966530428683994,0.2087838033387581,-0.3296900191831469,1.8696837123609134,-0.769991681856359,0.9056399034390439,-0.6091490143623994,0.0011491500183239411
4430,-0.36998101182055565,1.9391298296569563,-0.8695706931756146,1.0725461097340863,-0.6892912225490689,0.19766518636885078,-0.3304603155289711,1.8705893528475293,-0.770601009792061,0.9056410697928765,-0.6093279357019368,0.0011663538325407397
4431,-0.36347036217141393,1.941569927285586,-0.8543591564195773,1.0756898406985238,-0.6721607898446675,0.20083907024596143,-0.3312312212924542,1.8714949945092163,-0.7712105171741465,0.9056422535811668,-0.6095073820854179,0.0011837882902449859
4432,-0.36957732208987437,1.941885500628006,-0.8663468941840949,1.074252854264463,-0.6843513896224251,0.19907459325344956,-0.33200273665330493,1.8724006373635236,-0.7718202045274196,0.9056434550333669,-0.6096873532731822,0.0012014522001920214
4433,-0.37032320383623846,1.9472313973555806,-0.8667709760418911,1.0836546229673392,-0.6840709938393218,0.2089889178515794,-0.3327748617917569,1.873306281428229,-0.7724300723765639,0.905644674377771,-0.6098678491441817,0.0012193444038468004
4434,-0.3681285532271862,1.9471212201853763,-0.8608587273521219,1.0812913736555287,-0.6769645943196138,0.2062177737293096,-0.33354759688856833,1.8742119267213389,-0.7730401212461625,0.9056459118414999,-0.6100488695985227,0.0012374637286622636
4435,-0.373157048333636,1.9511925120588234,-0.8705137942846806,1.087939080715874,-0.6866369499088941,0.21315736659174855,-0.3343209421250217,1.8751175732610847,-0.7736503516606357,0.9056471676504539,-0.6102304144731326,0.0012558089542602513
4436,-0.3756392965176033,1.9574160493884485,-0.874672041190843,1.0992162338629876,-0.6903770085092567,0.2250769062562712,-0.33509489768292416,1.8760232210659247,-0.774260764144274,0.9056484420292716,-0.6104124836381875,0.0012743788172808745
4437,-0.3770956225239204,1.9605471063557154,-0.8766148002072027,1.1038185022697489,-0.6917262325811278,0.22979256976999987,-0.33586946374460697,1.8769288701545401,-0.7748713592212213,0.9056497352012975,-0.6105950769473896,0.0012931720261169233
4438,-0.3799034580883874,1.9594253157692563,-0.8814664374883617,1.0992531557081022,-0.6962078118811332,0.22462664289775344,-0.3366446404929253,1.8778345205458349,-0.7754821374154048,0.9056510473884847,-0.6107781941835534,0.0013121871871935864
4439,-0.3842156174333387,1.9572581044712363,-0.889553040270897,1.0924402121086658,-0.7041696706838105,0.21704489106907848,-0.33742042811125833,1.8787401722589347,-0.7760930992505051,0.9056523788113007,-0.6109618351000135,0.0013314228156878771
4440,-0.3795148502146062,1.9623217745725887,-0.8782125683813038,1.1012127098171682,-0.6911936812344501,0.22626189142047495,-0.3381968267835086,1.879645825313185,-0.776704245249922,0.9056537296887217,-0.6111459994167874,0.0013508774207616203
4441,-0.3873214135524127,1.9675106508927669,-0.893829575526325,1.1102452607426951,-0.7072736201739177,0.23574911905435214,-0.33897383669410197,1.8805514797281484,-0.7773155759367093,0.9056551002382889,-0.6113306867873063,0.001370549567174556
4442,-0.38487890496133736,1.967278638949738,-0.8873482235181825,1.1075889741391105,-0.699529144229183,0.23263346075701827,-0.3397514580279871,1.8814571355236056,-0.7779270918335947,0.905656490676092,-0.6115158968856123,0.0013904378034664822
4443,-0.38468611949124526,1.9647501324024312,-0.885719940889088,1.0999876915291442,-0.6970213389516302,0.2241938024086914,-0.34052969097063535,1.8823627927195519,-0.7785387934629604,0.9056579012166683,-0.6117016293657783,0.001410540576376157
4444,-0.374801655122059,1.966042011006271,-0.8632127466381987,1.1006250568108467,-0.6720229150922928,0.22463892134520447,-0.3413085357080402,1.8832684513361966,-0.7791506813467961,0.9056593320729608,-0.6118878838356147,0.001430856292211652
4445,-0.38537008996483774,1.9603358403509341,-0.8847931363554875,1.0861847806912717,-0.6945479581953574,0.20884008605000554,-0.342087992426717,1.8841741113939612,-0.7797627560067457,0.9056607834563674,-0.6120746599496196,0.0014513834065250641
4446,-0.37968010454307827,1.9629659091639726,-0.8713221258184725,1.089719564791209,-0.6792870982274529,0.21242319686587527,-0.3428680613137024,1.8850797729134776,-0.7803750179642414,0.9056622555767739,-0.6122619574956465,0.0014721204064966353
4447,-0.3731458260874812,1.964381509633362,-0.8560459356262309,1.090633842250745,-0.6620979288270854,0.21317931914261917,-0.3436487425565548,1.8859854359155872,-0.7809874677405114,0.905663748642622,-0.6124497762700503,0.0014930658479653802
4448,-0.36806662804012835,1.9537848373372022,-0.8439203358485676,1.0656674728095354,-0.6483214813983509,0.18605287795374217,-0.34443003634335334,1.886891100421339,-0.7816001058565405,0.9056652628609624,-0.6126381160289383,0.0015142183400163323
4449,-0.3623480763159594,1.9561541604508093,-0.8304296654437218,1.0686619415833432,-0.6330892646655705,0.18907844016819186,-0.34521194286269824,1.8877967664519881,-0.7822129328332275,0.9056667984374247,-0.6128269766870058,0.0015355764622699275
4450,-0.3618252213524131,1.956934673636126,-0.8281465351935026,1.0682300241646767,-0.6299475650062186,0.18840942932446036,-0.3459944623037106,1.8887024340289948,-0.7828259491915381,0.9056683555763432,-0.6130163583107894,0.001557138918652612
4451,-0.3633854994190083,1.9585246208696763,-0.8303531196501754,1.0695422262496115,-0.6316461055817638,0.18962011228776204,-0.34677759485603277,1.8896081031740235,-0.7834391554526478,0.90566993448087,-0.6132062611095208,0.0015789045265759971
4452,-0.35815551614254876,1.9583911245201697,-0.8179276041400656,1.067139797437839,-0.617579386633845,0.18682765058841425,-0.3475613407098281,1.8905137739089404,-0.7840525521380302,0.9056715353529549,-0.613396685382457,0.0016008720848636748
4453,-0.3558935700824882,1.952500821323189,-0.8119091920167382,1.052337203771198,-0.6104303151069168,0.1706792807504967,-0.34834570005578186,1.8914194462558136,-0.7846661397694646,0.9056731583933377,-0.6135876314344335,0.0016230403827801332
4454,-0.3650027337348684,1.9593311818172634,-0.8303946933182742,1.0649559586000734,-0.6296874372980966,0.18408980717902232,-0.34913067308510115,1.8923251202369111,-0.7852799188690952,0.9056748038015484,-0.6137790996306348,0.0016454082106422407
4455,-0.3600187003166821,1.9607923260286133,-0.8184970130423824,1.065993403900986,-0.616191494545223,0.18500914132446722,-0.3499162599895154,1.8932307958747,-0.7858938899595365,0.9056764717759953,-0.6139710904411908,0.0016679744468206248
4456,-0.35755164967207703,1.958007874592145,-0.8120341092090542,1.0578827594975055,-0.6085650704107397,0.1760720993049443,-0.35070246096127705,1.8941364731918449,-0.7865080535638111,0.9056781625139727,-0.6141636042746491,0.0016907379769409425
4457,-0.3565101726730711,1.9570251843909605,-0.8086487878447459,1.053662402311903,-0.6042623938788709,0.17133575704349413,-0.3514892761931616,1.8950421522112075,-0.7871224102053207,0.905679876211581,-0.6143566415095144,0.0017136976084046462
4458,-0.354933267857647,1.9577377018818793,-0.8041129289195629,1.0530985860855755,-0.5987248631575112,0.1705437666525887,-0.35227670587846827,1.8959478329558452,-0.7877369604079496,0.9056816130637628,-0.6145502026288304,0.0017368521820450844
4459,-0.360846161999686,1.9608440724606697,-0.8157174383135735,1.057692543952824,-0.6105815562613275,0.17530917554414313,-0.3530647502110203,1.8968535154490092,-0.7883517046961241,0.9056833732643632,-0.6147442881745657,0.0017602006006234572
4460,-0.3629416455945353,1.9639402054174606,-0.8190845079530994,1.0622593083404661,-0.6135511598980742,0.18004015241563098,-0.3538534093851658,1.8977591997141443,-0.7889666435948616,0.9056851570061512,-0.6149388987374009,0.0017837417882950735
4461,-0.36828168728335836,1.965696538044411,-0.8294374096341219,1.0639344755198057,-0.6240434951442699,0.18165087316832468,-0.3546426835957781,1.8986648857748878,-0.7895817776297376,0.9056869644807946,-0.6151340348759665,0.0018074746431019084
4462,-0.37175800060209757,1.9593241297427293,-0.8357632457324744,1.0480949744713,-0.6301861112468772,0.16439107565814917,-0.35543257303825637,1.8995705736550677,-0.7901971073268116,0.9056887958788037,-0.6153296970740759,0.001831398009195656
4463,-0.37650682843401423,1.961137120110633,-0.8448231108677378,1.0499070891701814,-0.6392675109789077,0.16616618913848072,-0.35622307790852603,1.9004762633787016,-0.7908126332125588,0.9056906513894959,-0.6155258857472399,0.0018555106924271758
4464,-0.37553292079710476,1.9615156248188692,-0.8415433926456375,1.0486265983671808,-0.6350455401019731,0.1646076880094331,-0.3570141984030392,1.9013819549699968,-0.7914283558137852,0.9056925312010663,-0.6157226012264739,0.001879811570387746
4465,-0.37257237278544414,1.9629024877273888,-0.833986479834555,1.0495197293647796,-0.626220248096522,0.1653925346436904,-0.3578059347187749,1.9022876484533477,-0.7920442756575502,0.9056944355006581,-0.6159198437650046,0.0019042995919038297
4466,-0.37759060139264333,1.9677689525058069,-0.8436266093535361,1.0579082181340143,-0.6359310328744184,0.17425136773622818,-0.35859828705323926,1.9031933438533353,-0.7926603932711401,0.9056963644743568,-0.6161176135898734,0.0019289736986828065
4467,-0.38584836085087,1.9639275832873249,-0.8602349548828389,1.047527217881719,-0.6531382848055911,0.16288008295875034,-0.3593912556044659,1.904099041194726,-0.7932767091821317,0.9056983183071871,-0.6163159109915548,0.001953832830255575
4468,-0.3890073688775624,1.9575731656124349,-0.8658398942820726,1.031743082360304,-0.6584729103228613,0.14570020145674,-0.3601848405710162,1.9050047405024713,-0.793893223918386,0.9057002971830587,-0.6165147362544173,0.001978875871776614
4469,-0.38853951440159773,1.9607025329140668,-0.8636243307712865,1.0364077723306513,-0.6553766831888086,0.15056855268506103,-0.3609790421519793,1.905910441801705,-0.7945099380079121,0.905702301284773,-0.6167140895262534,0.0020041017147156004
4470,-0.39041831254369475,1.9524441185151091,-0.8664661038785653,1.016533304477451,-0.6577321080465504,0.12899539787749226,-0.36177386054697264,1.9068161451177446,-0.7951268519787519,0.9057043307941607,-0.6169139708396225,0.0020295093873748393
4471,-0.386085952517847,1.947680753225502,-0.8559227163757569,1.004209880589899,-0.6456650449969044,0.1155802988643287,-0.3625692959561415,1.9077218504760878,-0.7957439663589649,0.9057063858921348,-0.6171143802130967,0.0020550979741148223
4472,-0.3884768220304411,1.9483356054259786,-0.8598745927082166,1.0035726762332866,-0.649226853393053,0.1147693178128345,-0.36336534858015923,1.9086275579024132,-0.796361281676631,0.9057084667587725,-0.6173153176661337,0.002080866637620679
4473,-0.3950178848190633,1.9590142861625024,-0.8727627353738892,1.0245314825499154,-0.6624119312675394,0.13722475874105192,-0.36416201862022746,1.9095332674225793,-0.796978798459895,0.9057105735734833,-0.6175167832640381,0.0021068147108674606
4474,-0.39597183635315103,1.9609861207661154,-0.8735993477872771,1.0267094396936494,-0.6625995986980252,0.13942325439582434,-0.36495930627807593,1.9104389790626235,-0.7975965172370071,0.9057127065150767,-0.617718777112119,0.002132941593825488
4475,-0.40345566780798753,1.965101900025551,-0.8885023885939075,1.0335038379187222,-0.6779409213609088,0.1465927034913832,-0.3657572117559626,1.9113446928487619,-0.7982144385362364,0.9057148657616507,-0.6179212992293305,0.002159246574013729
4476,-0.39852025882525766,1.9698828296751676,-0.8766325033206595,1.0417237662951593,-0.6644230702664499,0.15529015815563021,-0.3665557352566736,1.912250408807388,-0.7988325628858012,0.9057170514904616,-0.6181243495648125,0.002185728810943005
4477,-0.3967548604691276,1.9741181035927144,-0.8716041921560563,1.0487591065356157,-0.6582902550673538,0.162702075518086,-0.3673548769835234,1.913156126965072,-0.7994508908137881,0.9057192638778737,-0.6183279279867896,0.0022123874121684484
4478,-0.39659228874157376,1.9707395055084111,-0.8700337342559216,1.0393832903207187,-0.6558892129865791,0.15242617971977934,-0.36815463714035446,1.9140618473485609,-0.8000694228481391,0.9057215030992746,-0.6185320343509049,0.002239221400510194
4479,-0.39783491256255366,1.9788308006962956,-0.8714916287067531,1.0547282609885797,-0.6567532170521952,0.16879318031453683,-0.3689550159315369,1.9149675699847752,-0.8006881595167468,0.905723769328987,-0.6187366686077777,0.0022662297124831643
4480,-0.3951468133319459,1.9760367490547561,-0.8644788575017053,1.046605023708888,-0.6484908055023315,0.1598601403404862,-0.369756013561969,1.9158732949008097,-0.8013071013474946,0.9057260627402803,-0.6189418307477139,0.0022934112930101114
4481,-0.39844010746294567,1.9730407210328726,-0.8703593123377478,1.038055224793558,-0.6541272202952277,0.15047719144100857,-0.37055763023707683,1.9167790221239325,-0.8019262488682604,0.9057283835053307,-0.6191475207658224,0.002320765050595197
4482,-0.3944978355183669,1.9671291457307394,-0.8606443576862394,1.0232331916766686,-0.6429565737967654,0.13434725612785942,-0.37135986616281436,1.9176847516815827,-0.8025456026069516,0.9057307317951807,-0.6193537386914121,0.002348289850452351
4483,-0.395415573173352,1.9757657361931755,-0.8614096239791385,1.0397696798088647,-0.6430883384073475,0.15201732945570948,-0.3721627215456636,1.91859048360137,-0.8031651630915158,0.9057331077798241,-0.6195604845642299,0.002375984643357615
4484,-0.39929386760193153,1.9737078024053787,-0.8685516227675025,1.0332478137578283,-0.6500896301758012,0.1448275389307805,-0.3729661965926343,1.919496217911074,-0.8037849308499647,0.9057355116283261,-0.6197677584490839,0.002403848502095185
4485,-0.3847613942901254,1.966289695248517,-0.8360209117473997,1.0151848135656185,-0.6143438898953616,0.12521221113901818,-0.37377029151126445,1.9204019546386424,-0.8044049064104281,0.9057379435088122,-0.6199755604635399,0.0024318804864334187
4486,-0.3897977960862471,1.968239071017871,-0.8456839295908327,1.0173225197103812,-0.6240920394867827,0.1273802737764305,-0.3745750065096202,1.921307693812191,-0.8050250903011151,0.9057404035884105,-0.6201838906870951,0.0024600795982826495
4487,-0.378989705263368,1.9673647885816343,-0.8212003620677029,1.0133744736386712,-0.5970435331044129,0.12298981295940953,-0.37538034179629604,1.9222134354600018,-0.8056454830504559,0.9057428920333788,-0.6203927493407975,0.0024884449682878867
4488,-0.3787546405772307,1.9688375907631015,-0.8195211366692408,1.0144871256625978,-0.5945913074015406,0.12405597657357686,-0.37618629758041483,1.9231191796105231,-0.80626608518723,0.9057454090091881,-0.6206021367740955,0.0025169758095041767
4489,-0.3808103014319634,1.9772482779976905,-0.8227782364156337,1.0305454785198729,-0.5974596278912739,0.14122199549133224,-0.3769928740716288,1.924024926292368,-0.8068868972406519,0.9057479546805299,-0.6208120534218139,0.002545671341470712
4490,-0.38722480115210284,1.977964033159902,-0.8354218990731732,1.0300083617770202,-0.6104369975171989,0.14049122144432272,-0.37780007148011935,1.924930675534314,-0.8075079197405175,0.9057505292113257,-0.6210224998656586,0.0025745307957688035
4491,-0.38686831280896183,1.9755285583684252,-0.8334638184248896,1.0226826395909268,-0.6076699356851513,0.13244787621611484,-0.37860789001659817,1.9258364273653021,-0.8081291532172025,0.9057531327646338,-0.6212334766849401,0.0026035533080663864
4492,-0.3820189374891422,1.9751269084233525,-0.8218276851425879,1.0197463526493387,-0.5944797027197365,0.12914193226755052,-0.37941632989230756,1.9267421818144357,-0.8087505982015818,0.9057557655025607,-0.6214449843792468,0.0026327379267168383
4493,-0.3767328367478342,1.9787984085339219,-0.809262561852943,1.0255883118326077,-0.5803028858935825,0.13529634010004618,-0.38022539131902083,1.9276479389109802,-0.8093722552249781,0.9057584275862995,-0.6216570233963398,0.002662083738714932
4494,-0.3743217459211053,1.982052764490822,-0.8029042890785596,1.0305251341287325,-0.5728279738774459,0.1404690132568664,-0.38103507450904295,1.9285536986843614,-0.8099941248192413,0.9057611191761822,-0.621869594263054,0.0026915898827769014
4495,-0.38322062061485584,1.9806270343045813,-0.8209185101470525,1.0253736797393178,-0.5916175396636427,0.13476803843389146,-0.381845379675211,1.9294594611641653,-0.810616207516884,0.9057638404316609,-0.6220826976428132,0.0027212554784303566
4496,-0.3863257719997268,1.9786799893516573,-0.8264306557143533,1.019104505666179,-0.5969184090217472,0.12786909175181913,-0.38265630703089504,1.9303652263801367,-0.8112385038511916,0.9057665915112443,-0.6222963343075799,0.002751079583454913
4497,-0.37687391054248753,1.9763366620611935,-0.8048833178694186,1.011988194090339,-0.5730624814445374,0.12006496198650272,-0.38346785678999873,1.9312709943621786,-0.8118610143561646,0.9057693725724971,-0.6225105049731305,0.002781061253033318
4498,-0.37921587223186,1.9745334497443252,-0.8087672534202484,1.0060430457473235,-0.5766292715994592,0.11353093224558054,-0.38428002916696,1.932176765140351,-0.8124837395663994,0.9057721837720975,-0.6227252102347931,0.002811199600240122
4499,-0.37801771857858396,1.9820741066779928,-0.8050195402040258,1.0202346621643374,-0.5719706768802095,0.12869719044117492,-0.3850928243767518,1.9330825387448698,-0.81310668001718,0.9057750252659043,-0.62294045078062,0.0028414938068397066
4500,-0.3783914173038833,1.9739517955645207,-0.8046616549367942,1.0006664723642955,-0.5709689476675402,0.10747783144050578,-0.3859062426348827,1.9339883152061073,-0.8137298362445805,0.905777897209026,-0.6231562274004767,0.002871943121763504
4501,-0.3775084642515883,1.9799998222748456,-0.8015962032863866,1.0116478925106414,-0.5670514513484712,0.11919227091292522,-0.3867202841573978,1.9348940945545898,-0.8143532087854707,0.9057807997557724,-0.6233725408902828,0.0029025467463068833
4502,-0.3730592466967173,1.979413433927902,-0.7908502657506141,1.008324139505358,-0.5548640342765732,0.11548320604205026,-0.3875349491608793,1.9357998768209976,-0.8149767981775456,0.9057837330596797,-0.6235893920749294,0.002933303907517587
4503,-0.37614860645685466,1.9746863221692315,-0.7963564513493203,0.9960830492363936,-0.5601980619405661,0.10217154694453828,-0.3883502378624477,1.9367056620361645,-0.8156006049593504,0.9057866972735555,-0.6238067818046871,0.002964213875614935
4504,-0.3810917516594162,1.976283869249421,-0.8058499054698965,0.9974809074168248,-0.5698217987263605,0.10356738145725146,-0.3891661504797626,1.9376114502310757,-0.8162246296703618,0.9057896925494319,-0.6240247110113651,0.002995275876438691
4505,-0.387054587261684,1.9766258053768933,-0.8175293444013645,0.9961720548968898,-0.5817901098157023,0.10204579159806346,-0.3899826872310233,1.9385172414368699,-0.816848872851024,0.9057927190386486,-0.6242431806623004,0.0030264892166735613
4506,-0.3834208551817358,1.9748969624134753,-0.8085206931391545,0.9904032079688392,-0.5714584001003199,0.09572112342100844,-0.39079984833497017,1.9394230356848352,-0.8174733350426753,0.9057957768919072,-0.6244621916512137,0.0030578532586227336
4507,-0.3869726369117269,1.9748899408833434,-0.8150016274096704,0.9883499705373825,-0.5778246310398278,0.09340606761237537,-0.3916176340108852,1.9403288330064108,-0.8180980167874399,0.9057988662592685,-0.6246817447646449,0.003089367361378631
4508,-0.38240994159658503,1.9760843110827506,-0.8039931012289727,0.9888871266617394,-0.5653427533020636,0.09388411579548417,-0.392436044478593,1.9412346334331854,-0.8187229186282213,0.9058019872901881,-0.6249018407814835,0.0031210309195023184
4509,-0.38582352199284614,1.9771165150094345,-0.8101799380252839,0.9890742314948793,-0.5713987388607386,0.09398454164556745,-0.39325507995846143,1.9421404369968973,-0.8193480411087224,0.9058051401335553,-0.6251224805010056,0.0031528433671600686
4510,-0.38647693993442567,1.9780665515643137,-0.8104129927540363,0.9890840119128276,-0.571034244012177,0.09389382932793106,-0.3940747406714025,1.943046243729433,-0.819973384773476,0.9058083249376996,-0.6253436647537343,0.003184804144213252
4511,-0.38586493343842,1.9797256832610783,-0.8079189475542722,0.9906213571116776,-0.5677322638107026,0.09544884541524039,-0.3948950268388732,1.943952053662827,-0.8205989501678791,0.9058115418503839,-0.6255653944031265,0.003216912684145451
4512,-0.38418498317483957,1.9778895299222417,-0.8031261968080029,0.9846266928947732,-0.5619574700184152,0.08888802859323394,-0.3957159386828762,1.9448578668292615,-0.8212247378381641,0.9058147910188006,-0.6257876702849939,0.0032491684168921148
4513,-0.38694404025933526,1.9771850580804242,-0.8079014107099978,0.9810764876035102,-0.5664963664988355,0.08496767194556888,-0.396537476425961,1.9457636832610656,-0.8218507483314182,0.9058180725895622,-0.6260104932542729,0.0032815707615431178
4514,-0.3981618320229327,1.9856249199338003,-0.8308943848672231,0.9972305854458826,-0.5906561637135497,0.10227876867494,-0.39735964029122456,1.9466695029907148,-0.8224769821956305,0.9058213867087209,-0.6262338642122156,0.0033141191587238578
4515,-0.4037029344800622,1.996836524773201,-0.8416320850848882,1.019338619364248,-0.6015874580851134,0.12598531672290522,-0.3981824305023122,1.9475753260508302,-0.8231034399796978,0.905824733521819,-0.6264577840672965,0.003346813098131618
4516,-0.40590886742770266,1.9912952871706038,-0.8451722762934878,1.0053303539265406,-0.6047531810193584,0.1107586561825601,-0.3990058472834187,1.948481152474178,-0.823730122233283,0.9058281131738178,-0.6266822535852408,0.003379651999133357
4517,-0.4012687626250993,1.9933226464244096,-0.8339588903551506,1.0076428535911577,-0.5920216450076105,0.11313056470845616,-0.3998298908592886,1.9493869822936694,-0.8243570295066394,0.9058315258088898,-0.6269072733563741,0.003412635072031711
4518,-0.39848558582359195,1.9965958204865524,-0.8267575135617611,1.0126367249681887,-0.5836259159205864,0.11838852475350543,-0.4006545614552172,1.950292815542359,-0.8249841623505394,0.9058349715703702,-0.6271328439000655,0.003445761480216941
4519,-0.3990406421045171,2.0063572430253886,-0.8267551574565145,1.0316033766755122,-0.5829946451808721,0.13869351127492624,-0.40147985929705066,1.9511986522534444,-0.8256115213163223,0.9058384506008172,-0.6273589657829945,0.0034790304468781397
4520,-0.39609420419386643,2.0096579390853537,-0.819208555034999,1.0366304552168852,-0.5742367403452808,0.14395970227333527,-0.4023057846111868,1.9521044924602655,-0.8262391069559996,0.9058419630419698,-0.6275856396772895,0.0035124411526245847
4521,-0.4027298616905718,2.008850361256087,-0.8323131323636973,1.0328010970242008,-0.5877355014045408,0.13967930235137516,-0.40313233762457595,1.9530103361963038,-0.8268669198222999,0.9058455090346156,-0.6278128663003485,0.0035459926454488866
4522,-0.39811845018239145,2.002696606690435,-0.8211722742482722,1.0174579101561454,-0.5751004560007629,0.12299983306163892,-0.40395951856472145,1.9539161834951806,-0.8274949604687167,0.9058490887184556,-0.6280406464168482,0.0035796838401229297
4523,-0.40118361742113273,2.00599809519185,-0.8265812174737971,1.0225014925071452,-0.5803078833870458,0.12830070389714154,-0.40478732765968056,1.954822034390656,-0.8281232294494848,0.9058527022320966,-0.6282689807681424,0.003613513640830554
